response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"6143AF8721D1445864C4F6C8";"GroupB";"GroupB_BO";0;"";09/03/2023 19:30:55;09/03/2023 19:33:03;"51";2;3;5;"34";3;2;1;;4;3;3
