response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"56FA002E8425EF000B3A4276";"GroupF";"GroupF_No";0;"";09/06/2023 21:05:07;09/06/2023 21:05:34;"35";2;4;3;"16";1;4;3;4;6;;5;5;5
