UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
64626C991BCB3A8BBD2880D8;1;GroupE;GroupE_No;0.75;0.608;0.462;0.75;0.714;0.34;0.75;0.144;0.75;0.226;0.75;0.308;0.75;0.451;0.328;0.75
64626C991BCB3A8BBD2880D8;2;GroupE;GroupE_No;0.25;0.1;0.1;0.25;0.115;0.263;0.75;0.2;0.25;0.943;0.25;0.775;0.25;0.125;0.788;0.25
64626C991BCB3A8BBD2880D8;3;GroupE;GroupE_No;0.75;0.747;0.387;0.75;0.866;0.306;0.75;0.101;0.75;0.193;0.75;0.278;0.75;0.589;0.305;0.75
64626C991BCB3A8BBD2880D8;4;GroupE;GroupE_No;0.75;0.568;0.287;0.25;0.647;0.241;0.75;0.125;0.75;0.39;0.75;0.456;0.25;0.439;0.467;0.75
64626C991BCB3A8BBD2880D8;5;GroupE;GroupE_No;0.75;0.667;0.343;0.75;0.691;0.325;0.75;0.12;0.75;0.316;0.75;0.352;0.75;0.57;0.461;0.75
64626C991BCB3A8BBD2880D8;6;GroupE;GroupE_No;0.75;0.624;0.317;0.25;0.834;0.231;0.75;0.105;0.75;0.274;0.75;0.408;0.25;0.442;0.329;0.75
64626C991BCB3A8BBD2880D8;7;GroupE;GroupE_No;0.75;0.682;0.351;0.75;0.56;0.24;0.75;0.13;0.75;0.299;0.75;0.34;0.75;0.514;0.39;0.75
64626C991BCB3A8BBD2880D8;8;GroupE;GroupE_No;0.75;0.634;0.324;0.75;0.746;0.217;0.75;0.1;0.75;0.339;0.75;0.389;0.75;0.514;0.396;0.75
64626C991BCB3A8BBD2880D8;9;GroupE;GroupE_No;0.75;0.654;0.335;0.75;0.628;0.214;0.75;0.114;0.75;0.458;0.75;0.369;0.25;0.466;0.341;0.75
64626C991BCB3A8BBD2880D8;10;GroupE;GroupE_No;0.75;0.632;0.323;0.75;0.781;0.249;0.75;0.114;0.75;0.284;0.75;0.387;0.75;0.541;0.415;0.75
64626C991BCB3A8BBD2880D8;11;GroupE;GroupE_No;0.75;0.66;0.337;0.75;0.751;0.335;0.75;0.119;0.75;0.294;0.75;0.371;0.75;0.47;0.396;0.75
64626C991BCB3A8BBD2880D8;12;GroupE;GroupE_No;0.75;0.66;0.337;0.75;0.751;0.335;0.75;0.119;0.75;0.294;0.75;0.371;0.75;0.47;0.396;0.75
64626C991BCB3A8BBD2880D8;1;GroupE;GroupE_No;0.75;0.66;0.337;0.75;0.751;0.335;0.75;0.119;0.75;0.294;0.75;0.371;0.75;0.47;0.396;0.75
64626C991BCB3A8BBD2880D8;1;GroupE;GroupE_No;0.75;0.66;0.337;0.75;0.751;0.335;0.75;0.119;0.75;0.294;0.75;0.371;0.75;0.47;0.396;0.75
