response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5E8D8624A9E4EF0009ED2D43";"GroupF";"GroupF_No";0;"";09/02/2023 19:37:13;09/02/2023 19:38:08;"25";2;3;3;"5";1;4;2;4;5;;5;5;5
