Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;9.352104663848877;641081A1261EB10752B72497;GroupB;GroupB_BO
2;39.85795617103577;641081A1261EB10752B72497;GroupB;GroupB_BO
3;19.52552318572998;641081A1261EB10752B72497;GroupB;GroupB_BO
4;25.61880087852478;641081A1261EB10752B72497;GroupB;GroupB_BO
5;19.039445161819458;641081A1261EB10752B72497;GroupB;GroupB_BO
6;26.14005184173584;641081A1261EB10752B72497;GroupB;GroupB_BO
7;20.202436923980713;641081A1261EB10752B72497;GroupB;GroupB_BO
8;30.28735041618347;641081A1261EB10752B72497;GroupB;GroupB_BO
9;25.77826976776123;641081A1261EB10752B72497;GroupB;GroupB_BO
10;11.927161455154419;641081A1261EB10752B72497;GroupB;GroupB_BO
1;108.02284383773804;641081A1261EB10752B72497;GroupB;GroupB_BO
1;336.85130977630615;641081A1261EB10752B72497;GroupB;GroupB_BO
1;176.74996399879456;641081A1261EB10752B72497;GroupB;GroupB_BO
