response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Comprehension_1";"Comprehension_2";"Comprehension_3";"Understanding_1"
2;"64F1F404809FB79511978EA5";"GroupC";"GroupC_No";0;"";09/03/2023 22:58:19;09/03/2023 22:59:08;2;3;2;1
