Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
627BBDCBF1475A64687A8CEC;GroupB;1;1825;891;0.5940883;0.4643026;0.5940883;0.4643026;476.0;0.2042765;False;09/02/2023 14:06:17:884;1693677977884;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;1828;889;0.5952813;0.4633287;0.6090909;0.4473749;477.7;0.2100167;False;09/02/2023 14:06:17:952;1693677977952;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;1805;888;0.5876874;0.4628638;0.5532867;0.448646;474.8;0.2288563;False;09/02/2023 14:06:18:5;1693677978005;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;1876;887;0.610752;0.4621865;0.6687035;0.4442867;472.1;0.2285641;False;09/02/2023 14:06:18:59;1693677978059;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2130;869;0.6936469;0.4528569;0.7896973;0.3971125;473.8;0.2259914;False;09/02/2023 14:06:18:111;1693677978111;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2369;849;0.7713959;0.4424739;0.8499413;0.383511;473.2;0.2161294;False;09/02/2023 14:06:18:167;1693677978167;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2360;848;0.7682877;0.4416975;0.7556627;0.4152515;474.1;0.2190638;False;09/02/2023 14:06:18:219;1693677978219;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2437;839;0.79334;0.4371976;0.8376264;0.3900427;473.9;0.2250435;False;09/02/2023 14:06:18:269;1693677978269;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2488;833;0.8101526;0.4338864;0.8448911;0.3900874;474.2;0.2169593;False;09/02/2023 14:06:18:323;1693677978323;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2402;833;0.782034;0.4338668;0.7006145;0.4336142;471.8;0.2077155;False;09/02/2023 14:06:18:377;1693677978377;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2395;832;0.7797068;0.433641;0.7406073;0.4205489;470.8;0.2035376;False;09/02/2023 14:06:18:431;1693677978431;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2405;832;0.7831814;0.4336239;0.7974622;0.4165356;467.1;0.2151624;False;09/02/2023 14:06:18:487;1693677978487;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2403;832;0.7822632;0.4334391;0.7554061;0.4213309;461.3;0.1920232;False;09/02/2023 14:06:18:541;1693677978541;Box Collider29 hit: (Untagged/SpawnPoint (Path 1)) | Box Collider331 hit: (Untagged/SpawnPoint (Path 1));
627BBDCBF1475A64687A8CEC;GroupB;1;2401;832;0.7817235;0.4334157;0.7562018;0.417237;459.6;0.206412;False;09/02/2023 14:06:18:591;1693677978591;;
627BBDCBF1475A64687A8CEC;GroupB;1;2364;832;0.7697587;0.4336339;0.7143037;0.4373203;460.4;0.1813899;False;09/02/2023 14:06:18:643;1693677978643;;
627BBDCBF1475A64687A8CEC;GroupB;1;2253;832;0.7336826;0.4335383;0.6551714;0.4286597;456.7;0.172121;False;09/02/2023 14:06:18:698;1693677978698;;
627BBDCBF1475A64687A8CEC;GroupB;1;2251;826;0.7327966;0.4305061;0.7147636;0.3958164;456.6;0.2098007;False;09/02/2023 14:06:18:752;1693677978752;;
627BBDCBF1475A64687A8CEC;GroupB;1;2223;822;0.7237425;0.428582;0.6801067;0.3970817;454.8;0.1793978;False;09/02/2023 14:06:18:808;1693677978808;;
627BBDCBF1475A64687A8CEC;GroupB;1;1986;832;0.6465316;0.4337547;0.5477983;0.4657575;451.9;0.1569342;False;09/02/2023 14:06:18:860;1693677978860;;
627BBDCBF1475A64687A8CEC;GroupB;1;1682;858;0.5477811;0.4472255;0.4522425;0.5045568;448.0;0.1674677;False;09/02/2023 14:06:18:912;1693677978912;;
