Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;2.5869383811950684;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
2;8.345762729644775;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
3;4.303908824920654;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
4;5.972827434539795;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
5;6.612809181213379;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
6;11.563666343688965;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
7;8.664749383926392;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
8;8.453742265701294;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
9;10.844671487808228;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
10;7.817774057388306;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
1;8.432464599609375;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
1;14.042710781097412;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
1;93.38091611862183;5ED68CAC121A540DFB82F4EA;GroupE;GroupE_BO
