Hypervolume;Run;UserID;GroupID;LongitudinalID
63000.0;0;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;1;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;2;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;3;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;4;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;5;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;6;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;7;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;8;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
63000.0;9;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
88440.0;0;571F8B7D936F5F0009C6D7C9;GroupE;GroupE_BO
