Hypervolume;Run;UserID;GroupID;LongitudinalID
15710.625;0;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15710.625;1;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15711.7216796875;2;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15713.9140625;3;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15713.9140625;4;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15713.9140625;5;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15713.9140625;6;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15713.9140625;7;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15713.9140625;8;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
15713.9140625;9;5E6AF189BDAA1A0B355F63AE;GroupB;GroupB_No
