Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;35.625463247299194;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
2;89.07278633117676;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
3;58.78711295127869;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
4;122.60103464126587;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
5;53.60493326187134;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
6;118.15463137626648;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
7;72.48267483711243;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
8;92.11478853225708;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
9;100.36425399780273;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
10;40.0106463432312;63D68E4F60C155F4F1FD9681;GroupE;GroupE_No
