Hypervolume;Run;UserID;GroupID;LongitudinalID
0.0;0;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
3.508772134780884;1;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
3.764619827270508;2;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
4.1496710777282715;3;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
4.252010345458984;4;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
4.376279354095459;5;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
4.3852338790893555;6;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
4.533260345458984;7;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
4.661184310913086;8;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
5.072368621826172;9;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
1200.0;0;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
1200.0;0;5D3522B6EAC3D50017DF02CB;GroupE;GroupE_BO
