Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;3.6633036136627197;62C4DBAE8FB1FF9CD93A3150;GroupB;GroupB_No
2;8.178987264633179;62C4DBAE8FB1FF9CD93A3150;GroupB;GroupB_No
