response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Expectation_1";"ExpectationFeedback_2";"Satisfaction_1";"SatisfactionFeedback_2";"Confidence_1";"Agency_1";"Ownership_1";"Interactivity_1"
5;"5D8A64630FFB9C001746CA2C";"GroupF";"GroupF_BO";1;"";09/05/2023 18:35:05;09/05/2023 18:36:20;6;"N/A";6;"N/A";6;5;6;"I thought it was interesting but the sudden turns were somewhat disorienting."
