Hypervolume;Run;UserID;GroupID;LongitudinalID
47.157894134521484;0;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;1;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;2;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;3;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;4;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;5;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;6;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;7;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;8;63D07155A81BAF5108925992;GroupA;GroupA_No
49.96491241455078;9;63D07155A81BAF5108925992;GroupA;GroupA_No
