Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;98.68802165985107;62F978C699A3CF008AE65650;GroupA;GroupA_No
2;77.6045172214508;62F978C699A3CF008AE65650;GroupA;GroupA_No
3;72.94165897369385;62F978C699A3CF008AE65650;GroupA;GroupA_No
4;68.34421634674072;62F978C699A3CF008AE65650;GroupA;GroupA_No
5;83.11964201927185;62F978C699A3CF008AE65650;GroupA;GroupA_No
6;145.5621099472046;62F978C699A3CF008AE65650;GroupA;GroupA_No
7;131.33580708503723;62F978C699A3CF008AE65650;GroupA;GroupA_No
8;169.21261286735535;62F978C699A3CF008AE65650;GroupA;GroupA_No
9;145.7211401462555;62F978C699A3CF008AE65650;GroupA;GroupA_No
10;106.4298210144043;62F978C699A3CF008AE65650;GroupA;GroupA_No
