Hypervolume;Run;UserID;GroupID;LongitudinalID
161280.0;0;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;1;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;2;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;3;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;4;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;5;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;6;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;7;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;8;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
161280.0;9;5D7FD2A5987F70001602D95B;GroupE;GroupE_No
