response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"5E646ABE244A7F1FEB0F6321";"GroupD";"GroupD_No";0;"";09/03/2023 19:32:27;09/03/2023 19:33:50;"31";2;4;3;"10";5;1;1;3;6;;3;1;1
