Hypervolume;Run;UserID;GroupID;LongitudinalID
0.0;0;597FE89A1B41A20001749F57;GroupB;GroupB_No
0.9122807383537292;1;597FE89A1B41A20001749F57;GroupB;GroupB_No
1.1162281036376953;2;597FE89A1B41A20001749F57;GroupB;GroupB_No
1.5603070259094238;3;597FE89A1B41A20001749F57;GroupB;GroupB_No
2.448464870452881;4;597FE89A1B41A20001749F57;GroupB;GroupB_No
2.4935429096221924;5;597FE89A1B41A20001749F57;GroupB;GroupB_No
4.421052932739258;6;597FE89A1B41A20001749F57;GroupB;GroupB_No
4.421052932739258;7;597FE89A1B41A20001749F57;GroupB;GroupB_No
4.421052932739258;8;597FE89A1B41A20001749F57;GroupB;GroupB_No
5.543859481811523;9;597FE89A1B41A20001749F57;GroupB;GroupB_No
