Exploitation;Execution_Time;UserID;GroupID;LongitudinalID
1;8.516830682754517;60171C9B1A726593103182B3;GroupE;GroupE_No
2;24.745882511138916;60171C9B1A726593103182B3;GroupE;GroupE_No
3;15.87319540977478;60171C9B1A726593103182B3;GroupE;GroupE_No
4;15.813635349273682;60171C9B1A726593103182B3;GroupE;GroupE_No
5;18.281771183013916;60171C9B1A726593103182B3;GroupE;GroupE_No
6;24.54440689086914;60171C9B1A726593103182B3;GroupE;GroupE_No
7;25.275553226470947;60171C9B1A726593103182B3;GroupE;GroupE_No
8;27.96719741821289;60171C9B1A726593103182B3;GroupE;GroupE_No
9;21.345911979675293;60171C9B1A726593103182B3;GroupE;GroupE_No
10;13.72338318824768;60171C9B1A726593103182B3;GroupE;GroupE_No
