Group ID; User ID; Iteration; X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
5E6AF189BDAA1A0B355F63AE;GroupB;1;1608;1084;0.4189663;0.5020648;0.4189663;0.5020648;441.9;0.1929462;False;09/04/2023 08:33:31:617;1693841611617;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;1475;1092;0.3841578;0.5059807;0.3428772;0.5291129;441.9;0.1936583;False;09/04/2023 08:33:31:751;1693841611751;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2595;1205;0.6759843;0.5579867;0.7390338;0.6231532;442.5;0.1928728;False;09/04/2023 08:33:31:939;1693841611939;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2524;1220;0.657524;0.5651259;0.6187183;0.6031749;441.6;0.1906238;False;09/04/2023 08:33:32:74;1693841612074;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2727;1245;0.7101691;0.5767038;0.737386;0.6209364;443.0;0.1879139;False;09/04/2023 08:33:32:280;1693841612280;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2615;1243;0.6809905;0.57572;0.6254956;0.5709864;443.9;0.1799257;False;09/04/2023 08:33:32:403;1693841612403;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2110;1243;0.5495743;0.5754979;0.4826592;0.5735301;443.9;0.1758741;False;09/04/2023 08:33:32:547;1693841612547;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;1931;1242;0.5030399;0.5751048;0.4607617;0.5696787;445.8;0.1826992;False;09/04/2023 08:33:32:656;1693841612656;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2202;1242;0.5736107;0.5752319;0.6347385;0.5809256;446.4;0.1888014;False;09/04/2023 08:33:32:783;1693841612783;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2532;1251;0.6595238;0.5793701;0.7184916;0.6060401;446.9;0.1858498;False;09/04/2023 08:33:32:899;1693841612899;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2537;1251;0.6607704;0.5794827;0.6648538;0.5917788;447.4;0.1951354;False;09/04/2023 08:33:33:16;1693841613016;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2220;1264;0.5782288;0.58542;0.5165858;0.6203874;446.2;0.1848076;False;09/04/2023 08:33:33:133;1693841613133;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2320;1265;0.6041676;0.5858592;0.6483793;0.5964854;447.3;0.1780269;False;09/04/2023 08:33:33:253;1693841613253;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2376;1257;0.6188499;0.5823097;0.6554272;0.565049;445.9;0.1919423;False;09/04/2023 08:33:33:373;1693841613373;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2396;1228;0.6240252;0.5685586;0.6513926;0.5276044;444.3;0.1966008;False;09/04/2023 08:33:33:491;1693841613491;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2401;1208;0.625475;0.5593834;0.6475058;0.5195345;445.3;0.1915089;False;09/04/2023 08:33:33:602;1693841613602;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;2445;1207;0.6367811;0.5591369;0.6733227;0.5556455;444.3;0.1950312;False;09/04/2023 08:33:33:723;1693841613723;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;1797;1227;0.4679931;0.5681117;0.4009566;0.5998131;444.7;0.1849722;False;09/04/2023 08:33:33:833;1693841613833;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;1675;1227;0.4363807;0.5681484;0.4135708;0.5714906;445.9;0.1913174;False;09/04/2023 08:33:33:945;1693841613945;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;1692;1224;0.4406715;0.5669472;0.4857399;0.5543998;447.7;0.1847203;False;09/04/2023 08:33:34:69;1693841614069;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;1709;1191;0.4452535;0.5518081;0.4588071;0.5068246;449.8;0.1845835;False;09/04/2023 08:33:34:192;1693841614192;;
5E6AF189BDAA1A0B355F63AE;GroupB;1;1554;1169;0.4047399;0.5413834;0.3685715;0.4977466;451.7;0.1844171;False;09/04/2023 08:33:34:312;1693841614312;;
