response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"62C4DBAE8FB1FF9CD93A3150";"GroupB";"GroupB_No";0;"";09/05/2023 23:29:56;09/05/2023 23:31:01;"41";2;4;3;"25";1;4;4;5;6;;5;5;5
