Hypervolume;Run;UserID;GroupID;LongitudinalID
4.599506378173828;0;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;1;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;2;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;3;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;4;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;5;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;6;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;7;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;8;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
5.060032844543457;9;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
13047.5625;0;5FD18D125E1F92195B1717BC;GroupA;GroupA_BO
