response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"62FC25EF4CE0D3D169B7A120";"GroupE";"GroupE_BO";0;"";09/04/2023 00:05:31;09/04/2023 00:07:50;"31";1;3;6;"13";1;3;6;;5;5;5
