UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
5E3ADFC595FF562FBDD130FA;1;GroupA;GroupA_BO;0.25;0.432;0.452;0.25;0.675;0.362;0.75;0.107;0.25;0.413;0.75;0.296;0.25;0.476;0.343;0.25
5E3ADFC595FF562FBDD130FA;2;GroupA;GroupA_BO;0.25;0.637;0.464;0.25;0.884;0.234;0.25;0.17;0.25;0.927;0.75;0.578;0.25;0.665;0.532;0.25
5E3ADFC595FF562FBDD130FA;3;GroupA;GroupA_BO;0.25;0.728;0.363;0.75;0.251;0.321;0.25;0.198;0.25;0.78;0.75;0.912;0.25;0.429;0.237;0.75
5E3ADFC595FF562FBDD130FA;4;GroupA;GroupA_BO;0.75;0.388;0.534;0.75;0.322;0.148;0.75;0.188;0.75;0.568;0.25;0.573;0.25;0.806;0.572;0.75
5E3ADFC595FF562FBDD130FA;5;GroupA;GroupA_BO;0.75;0.296;0.516;0.75;0.484;0.509;0.75;0.103;0.25;0.486;0.25;0.614;0.25;0.759;0.766;0.75
5E3ADFC595FF562FBDD130FA;6;GroupA;GroupA_BO;0.75;0.255;0.518;0.75;0.454;0.544;0.75;0.1;0.25;0.391;0.25;0.595;0.75;0.749;0.773;0.75
5E3ADFC595FF562FBDD130FA;7;GroupA;GroupA_BO;0.75;0.343;0.514;0.75;0.519;0.468;0.75;0.107;0.25;0.595;0.25;0.637;0.25;0.771;0.757;0.75
5E3ADFC595FF562FBDD130FA;8;GroupA;GroupA_BO;0.75;0.325;0.517;0.75;0.495;0.471;0.75;0.113;0.25;0.555;0.25;0.592;0.25;0.733;0.723;0.75
5E3ADFC595FF562FBDD130FA;9;GroupA;GroupA_BO;0.75;0.337;0.5;0.75;0.507;0.477;0.75;0.113;0.25;0.531;0.25;0.547;0.25;0.785;0.783;0.75
5E3ADFC595FF562FBDD130FA;10;GroupA;GroupA_BO;0.75;0.329;0.51;0.75;0.49;0.465;0.75;0.118;0.25;0.491;0.25;0.664;0.25;0.764;0.766;0.75
5E3ADFC595FF562FBDD130FA;11;GroupA;GroupA_BO;0.75;0.317;0.502;0.75;0.478;0.478;0.75;0.123;0.25;0.502;0.25;0.717;0.25;0.77;0.798;0.75
5E3ADFC595FF562FBDD130FA;12;GroupA;GroupA_BO;0.75;0.335;0.509;0.75;0.483;0.45;0.75;0.123;0.25;0.447;0.25;0.716;0.25;0.769;0.788;0.75
5E3ADFC595FF562FBDD130FA;13;GroupA;GroupA_BO;0.75;0.303;0.518;0.75;0.465;0.467;0.75;0.124;0.25;0.478;0.25;0.707;0.25;0.721;0.769;0.75
5E3ADFC595FF562FBDD130FA;14;GroupA;GroupA_BO;0.75;0.344;0.5;0.75;0.489;0.468;0.75;0.12;0.25;0.459;0.25;0.716;0.25;0.812;0.766;0.75
5E3ADFC595FF562FBDD130FA;15;GroupA;GroupA_BO;0.75;0.315;0.506;0.75;0.482;0.47;0.75;0.123;0.25;0.486;0.25;0.708;0.25;0.752;0.8;0.75
5E3ADFC595FF562FBDD130FA;17;GroupA;GroupA_BO;0.75;0.443;0.33;0.75;0.512;0.293;0.75;0.118;0.25;0.481;0.25;0.722;0.25;0.743;0.74;0.75
5E3ADFC595FF562FBDD130FA;2;GroupA;GroupA_BO;0.75;0.411;0.27;0.75;0.529;0.324;0.75;0.113;0.25;0.511;0.25;0.733;0.25;0.754;0.697;0.75
5E3ADFC595FF562FBDD130FA;2;GroupA;GroupA_BO;0.75;0.412;0.273;0.75;0.531;0.321;0.75;0.113;0.25;0.511;0.25;0.737;0.25;0.76;0.694;0.75
