response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;Trust_1;Trust_2;Understanding_1;Understanding_2;Understanding_3;Understanding_4;MentalLoad_1;PerceivedSafety_1;PerceivedSafety_2;PerceivedSafety_3;PerceivedSafety_4;Aesthetics_1;Acceptance_1;AttentionCheck_1;Acceptance_2;TextInput_1
3;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;1;exploration;09/03/2023 19:42:33;09/03/2023 19:44:48;4;4;4;5;3;4;10;2;2;3;2;4;6;;6;I think that there should have been ugly people crossing the street.   The girls were distracting.....
4;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;2;exploitation;09/03/2023 19:45:51;09/03/2023 19:47:15;4;4;3;5;4;5;5;2;2;3;2;4;6;;6;Easy enough to sit back and enjoy the ride.  No problems.
5;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;3;exploitation;09/03/2023 19:47:59;09/03/2023 19:49:32;3;3;2;3;3;3;7;-1;0;-1;-1;4;4;1;4;Pretty simple to sit back and watch.
6;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;4;exploitation;09/03/2023 19:50:21;09/03/2023 19:53:08;3;4;2;3;4;3;7;1;0;-1;0;4;4;;4;Again was easy to sit back....  Sorry moved my head at the end of this one....
7;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;5;exploitation;09/03/2023 19:53:54;09/03/2023 19:54:58;4;3;3;3;4;3;7;1;1;1;1;4;4;;4;Starting to fall asleep.....LOL    Very easy
8;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;6;exploitation;09/03/2023 19:55:39;09/03/2023 19:56:48;4;5;4;5;4;3;5;2;1;2;1;4;4;;4;Does not seem to be much difference in the last few.  Everything fine.
9;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;7;exploitation;09/03/2023 19:57:33;09/03/2023 19:58:49;4;5;4;4;4;3;5;3;1;3;2;4;4;1;4;Again seems like the last one in that I could not tell much if any difference.
10;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;8;exploitation;09/03/2023 19:59:32;09/03/2023 20:00:41;5;5;4;5;5;3;1;2;3;2;2;6;4;;6;N/A
11;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;9;exploitation;09/03/2023 20:01:23;09/03/2023 20:02:01;5;5;5;5;5;3;1;3;3;3;3;6;6;;6;N/A
12;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;10;exploitation;09/03/2023 20:02:45;09/03/2023 20:04:00;5;5;5;5;5;5;1;3;3;3;3;6;6;;6;Seems to repeat again and again.  Feels like I have seen this movie before.
13;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;11;exploitation;09/03/2023 20:04:56;09/03/2023 20:05:53;5;5;5;5;5;5;1;3;3;3;3;6;6;1;6;Not as many overlays.
14;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;1;;09/03/2023 20:09:36;09/03/2023 20:10:53;5;5;5;5;5;5;1;3;3;3;3;6;6;;6;This one was much longer but, with no dinner at the end.   No problems
16;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;2;;09/04/2023 23:41:42;09/04/2023 23:43:52;5;5;5;5;5;5;2;3;3;3;3;6;6;;6;No problems
18;6143AF8721D1445864C4F6C8;GroupB;GroupB_BO;3;;09/06/2023 16:24:43;09/06/2023 16:27:29;5;5;5;5;5;5;1;3;3;3;3;6;6;;6;No problems.
