UserID;Run;GroupID;LongitudinalID;Trajectory;TrajectoryAlpha;TrajectorySize;EgoTrajectory;EgoTrajectoryAlpha;EgoTrajectorySize;PedestrianIntention;PedestrianIntentionSize;SemanticSegmentation;SemanticSegmentationAlpha;CarStatus;CarStatusAlpha;CoveredArea;CoveredAreaAlpha;CoveredAreaSize;OccludedCars
62CEBA5FDAB49DFC90278CBB;1;GroupB;GroupB_No;0.75;0.7;0.43;0.75;0.72;0.32;0.75;0.17;0.75;0.25;0.75;0.67;0.75;0.45;0.63;0.25
62CEBA5FDAB49DFC90278CBB;2;GroupB;GroupB_No;0.25;0.345;0.14;0.75;0.1;0.6;0.25;0.18;0.25;1;0.75;0.1;0.25;1;0.235;0.75
62CEBA5FDAB49DFC90278CBB;3;GroupB;GroupB_No;0.75;0.756;0.326;0.75;0.79;0.237;0.75;0.113;0.75;0.282;0.75;0.744;0.75;0.476;0.604;0.25
62CEBA5FDAB49DFC90278CBB;4;GroupB;GroupB_No;0.75;0.703;0.303;0.75;0.703;0.285;0.75;0.121;0.75;0.377;0.75;0.66;0.75;0.544;0.556;0.25
62CEBA5FDAB49DFC90278CBB;5;GroupB;GroupB_No;0.75;0.659;0.259;0.75;0.773;0.234;0.75;0.116;0.75;0.297;0.75;0.733;0.75;0.519;0.584;0.25
62CEBA5FDAB49DFC90278CBB;6;GroupB;GroupB_No;0.75;0.799;0.37;0.75;0.722;0.287;0.75;0.119;0.75;0.361;0.75;0.671;0.75;0.501;0.577;0.25
62CEBA5FDAB49DFC90278CBB;7;GroupB;GroupB_No;0.75;0.799;0.37;0.75;0.722;0.287;0.75;0.119;0.75;0.361;0.75;0.671;0.75;0.501;0.577;0.25
62CEBA5FDAB49DFC90278CBB;1;GroupB;GroupB_No;0.75;0.799;0.37;0.75;0.722;0.287;0.75;0.119;0.75;0.361;0.75;0.671;0.75;0.501;0.577;0.25
