response_id;user_id;group_id;longitudinal_id;run;phase;started;finished;"Age";"Gender";"Education";"Job";"License";"DrivingFrequency";"Distance";"Activity_1";"Interest_1";"Interest_2";"Interest_3"
1;"641081A1261EB10752B72497";"GroupB";"GroupB_BO";0;"";09/03/2023 22:32:35;09/03/2023 22:34:31;"58";2;4;3;"42";1;5;1;6;;4;3;4
